Date,Open,High,Low,VNIndex,Volume,SP500,SP500_Return,NASDAQ,NASDAQ_Return,Gold,Gold_Return,Oil,Oil_Return,DXY,DXY_Return,VIX,VIX_Return,HSI,HSI_Return,Nikkei,Nikkei_Return,US3M,US3M_Return,Foreign_Net_Buy,VCB_R,VHM_R,HPG_R
2015-03-16,583.26,586.19,580.55,580.8,98790020,2081.18994140625,0.013533671171787054,4929.509765625,0.011854032788620295,1153.300048828125,0.0006073861331044039,43.880001068115234,-0.021409435352494066,99.5999984741211,-0.007276022561654494,15.609999656677246,-0.02437502145767212,23949.55078125,0.005303224828989261,19246.060546875,-0.00042533223184493263,0.029999999329447746,0.3043477943973416,0.0,-0.038147137846584744,,-0.03010754780325564
2015-03-17,580.6,583.59,580.6,581.76,88737460,2074.280029296875,-0.003320173700583018,4937.43017578125,0.0016067338402454556,1148.300048828125,-0.004335385232212996,43.459999084472656,-0.009571603769804038,99.58999633789062,-0.00010042305606128288,15.65999984741211,0.0032030872411630273,23901.490234375,-0.0020067410580671963,19437.0,0.0099209629243322,0.04800000041723251,0.6000000496705384,0.0,0.011331444413940961,,-0.0022172153796073957
2015-03-18,580.81,581.53,577.26,578.68,86795050,2099.5,0.012158421402569175,4982.830078125,0.00919504696318385,1151.4000244140625,0.002699621574606015,44.65999984741211,0.02761161500733178,98.55000305175781,-0.01044274851265492,13.970000267028809,-0.10791823734676353,24120.080078125,0.00914544832169617,19544.48046875,0.005529684043319438,0.03799999877810478,-0.20833336567092242,0.0,0.002801210748748506,,-0.008888853904311933
2015-03-19,579.39,580.32,573.52,573.74,81752950,2089.27001953125,-0.004872579408787825,4992.3798828125,0.001916542313859848,1169.0999755859375,0.015372547156998984,43.959999084472656,-0.015673998328059047,99.0999984741211,0.005580876766431153,14.069999694824219,0.007158155038223146,24468.890625,0.014461417447421576,19476.560546875,-0.0034751459361428427,0.009999999776482582,-0.736842102683317,0.0,-0.00837985721692891,,-0.013453004908233979
2015-03-20,572.57,577.56,571.92,575.44,145321980,2108.10009765625,0.00901275466979845,5026.419921875,0.0068183992127064386,1184.800048828125,0.013429196450302605,45.720001220703125,0.0400364461529783,97.91000366210938,-0.012008020487734639,13.020000457763672,-0.0746268130657316,24375.240234375,-0.003827324747175731,19560.220703125,0.004295427626898052,0.003000000026077032,-0.699999990686774,0.0,0.014084474610533748,,0.05227259721377564
2015-03-23,576.64,579.39,570.44,570.89,92533430,2104.419921875,-0.0017457310425351702,5010.97021484375,-0.0030737000233531653,1188.0,0.002700836461848599,47.45000076293945,0.0378390090998717,97.02999877929688,-0.008987895515247146,13.40999984741211,0.029953869119557996,24494.509765625,0.0048930607494814815,19754.359375,0.009925177983497013,0.003000000026077032,0.0,0.0,-0.02222227932096421,,-0.02807757918491771
2015-03-24,569.33,569.91,562.07,567.43,85257700,2091.5,-0.006139421956948832,4994.72998046875,-0.0032409361218895816,1191.699951171875,0.003114437013362892,47.5099983215332,0.001264437463204704,97.19000244140625,0.0016490123067331997,13.619999885559082,0.01565995828012623,24399.599609375,-0.003874752226443623,19713.44921875,-0.0020709432016192686,0.014999999664723873,3.9999998447795724,0.0,0.002840878361014987,,-0.01555556546082737
2015-03-25,567.62,568.4,559.87,560.93,83089270,2061.050048828125,-0.014558905652342857,4876.52001953125,-0.023666937231791252,1197.300048828125,0.0046992513935602,49.209999084472656,0.03578195796670758,96.9800033569336,-0.0021607066488064097,15.4399995803833,0.1336269978059188,24528.23046875,0.00527184303981687,19746.19921875,0.0016613023746676614,0.017999999225139618,0.19999997516473078,0.0,0.002832891573203433,,-0.006772054696653429
2015-03-26,556.12,559.68,553.19,556.16,78108910,2056.14990234375,-0.002377499996742527,4863.35986328125,-0.0026986777860629196,1205.0999755859375,0.006514596541983497,51.43000030517578,0.045112807600185656,97.44000244140625,0.004743236425550856,15.800000190734863,0.023316102340374956,24497.080078125,-0.0012699811616939671,19471.119140625,-0.013930786126364891,0.02800000086426735,0.5555556705336562,0.0,-0.011299434341612513,,-0.0022726457103339204
2015-03-27,558.93,561.13,549.65,551.42,83668500,2061.02001953125,0.0023685613495147972,4891.22021484375,0.005728622258214466,1199.800048828125,-0.004397914584004181,48.869998931884766,-0.04977642150691153,97.29000091552734,-0.001539424488100849,15.069999694824219,-0.04620256247457,24486.19921875,-0.00044416964553728455,19285.630859375,-0.00952632870819392,0.029999999329447746,0.0714285144088238,0.0,0.008571397313727136,,0.0
2015-03-30,551.75,554.26,545.07,545.19,85631540,2086.239990234375,0.012236645187396533,4947.43994140625,0.011494008466820915,1184.800048828125,-0.012502083171817557,48.68000030517578,-0.0038878377503916983,97.9800033569336,0.007092223608933246,14.510000228881836,-0.037159885685645655,24855.119140625,0.015066442879893893,19411.400390625,0.006521411312239378,0.023000000044703484,-0.23333331470688146,0.0,-0.005665600328097931,,0.002277822393625728
2015-03-31,544.87,552.31,544.87,551.13,80466510,2067.889892578125,-0.008795775050879251,4900.8798828125,-0.00941093962638706,1183.0999755859375,-0.001434903082481287,47.599998474121094,-0.022185740022270695,98.36000061035156,0.003878314353936707,15.289999961853027,0.053756011072874976,24900.890625,0.0018415314815445338,19206.990234375,-0.010530417802763092,0.02500000037252903,0.08695653582340368,0.0,0.0,,0.002272839696566775
2015-04-01,550.8,551.69,537.3,538.91,109335350,2059.68994140625,-0.003965371271123064,4880.22998046875,-0.004213509173356722,1208.0999755859375,0.021130927661137555,50.09000015258789,0.052310961308550175,98.19000244140625,-0.0017283262290608281,15.109999656677246,-0.01177242025015457,25082.75,0.007303328131461173,19034.83984375,-0.008962903012097123,0.032999999821186066,0.3199999731779102,0.0,-0.002849094342481151,,-0.002267685610691461
2015-04-02,540.54,546.85,536.87,546.85,85076890,2066.9599609375,0.0035296669586522,4886.93994140625,0.001374927198995568,1200.9000244140625,-0.005959731245241517,49.13999938964844,-0.01896587662298843,97.44000244140625,-0.007638252177939897,14.670000076293945,-0.029119761110574238,25275.640625,0.007690170535527452,19312.7890625,0.014602130673627034,0.009999999776482582,-0.6969697021009509,0.0,0.019999968039878357,,0.002272839696566775
2015-04-03,548.69,550.3,544.22,547.85,69546330,2066.9599609375,0.0035296669586522,4886.93994140625,0.001374927198995568,1200.9000244140625,-0.005959731245241517,49.13999938964844,-0.01896587662298843,97.44000244140625,-0.007638252177939897,14.670000076293945,-0.029119761110574238,25275.640625,0.007690170535527452,19435.080078125,0.006332126096818103,0.009999999776482582,-0.6969697021009509,0.0,0.0,,0.018140517153866442
2015-04-06,548.11,549.28,542.97,542.97,54696270,2080.6201171875,0.0066088151237357895,4917.31982421875,0.00621654515438097,1218.5999755859375,0.014738904831408384,52.13999938964844,0.0610500618083436,97.11000061035156,-0.00338671821414549,14.739999771118164,0.004771621980925289,25275.640625,0.007690170535527452,19397.98046875,-0.0019088992289132412,0.003000000026077032,-0.699999990686774,0.0,-0.005602120214289519,,-0.011135932611069155
2015-04-07,542.71,548.37,540.79,548.11,89727690,2076.330078125,-0.0020619040578628844,4910.22998046875,-0.0014418105804469006,1210.5999755859375,-0.006564910684618508,53.97999954223633,0.035289608249462256,97.83000183105469,0.007414284998226828,14.779999732971191,0.0027137016603897557,25275.640625,0.007690170535527452,19640.5390625,0.012504321990671086,0.014999999664723873,3.9999998447795724,0.0,0.008450672647098534,,0.0
2015-04-08,549.69,551.23,546.29,547.72,70218920,2081.89990234375,0.002682533127767339,4950.81982421875,0.008266383430399982,1203.0999755859375,-0.006195275195152727,50.41999816894531,-0.06595037798222869,98.06999969482422,0.0024532133218599927,13.979999542236328,-0.054127212800296864,26236.859375,0.03802945152849113,19789.810546875,0.007600172474899525,0.017999999225139618,0.19999997516473078,0.0,-0.00837985721692891,,-0.004504439126056359
2015-04-09,547.26,552.53,546.76,550.52,83461270,2091.179931640625,0.004457481018385057,4974.56005859375,0.004795212756252276,1193.5999755859375,-0.007896268134635509,50.790000915527344,0.0073384125350866025,99.16000366210938,0.011114550532038914,13.09000015258789,-0.06366233324683412,26944.390625,0.02696707101590734,19937.720703125,0.007474056201783874,0.019999999552965164,0.11111113410673124,0.0,0.008450672647098534,,0.0
2015-04-10,550.96,557.65,550.96,554.03,94475400,2102.06005859375,0.005202865037342352,4995.97998046875,0.004305892706631731,1204.5999755859375,0.009215817882871624,51.63999938964844,0.016735547525088545,99.38999938964844,0.0023194404905708677,12.579999923706055,-0.038961055992119964,27272.390625,0.012173220191354694,19907.630859375,-0.0015091917575755787,0.014999999664723873,-0.25,0.0,0.005586591507393157,,0.0
2015-04-13,556.35,559.68,555.97,559.54,68397200,2092.429931640625,-0.00458128059365126,4988.25,-0.0015472400808188569,1199.300048828125,-0.004399740050828549,51.90999984741211,0.0052285139611716325,99.48999786376953,0.0010061220921138148,13.9399995803833,0.10810808147259454,28016.33984375,0.027278474739505842,19905.4609375,-0.00010899950327225572,0.004999999888241291,-0.6666666666666667,0.0,0.011110990274238564,,0.0
2015-04-14,559.81,562.95,558.49,558.67,64342770,2095.840087890625,0.0016297588743277025,4977.2900390625,-0.002197155502931869,1192.800048828125,-0.005419828012473871,53.290000915527344,0.02658449378100003,98.76000213623047,-0.007337378060241151,13.670000076293945,-0.019368688107373022,27561.490234375,-0.01623515462447067,19908.6796875,0.0001617018570987394,0.009999999776482582,1.0,0.0,0.0,,0.002262458730307948
2015-04-15,558.94,565.39,558.94,564.5,74772590,2106.6298828125,0.005148195696902835,5011.02001953125,0.00677677615811656,1201.5,0.007293721341160575,56.38999938964844,0.05817223533238547,98.33000183105469,-0.004353992465316425,12.84000015258789,-0.06071689239749256,27618.8203125,0.002080079039176841,19869.759765625,-0.001954922299515216,0.014999999664723873,0.5,0.0,0.005494682788090621,,0.015801364622584302
2015-04-16,568.38,570.68,566.25,568.28,96584510,2104.989990234375,-0.0007784436134247175,5007.7900390625,-0.000644575446947071,1198.0,-0.0029130253849355414,56.709999084472656,0.005674759678805152,97.41999816894531,-0.009254588072447056,12.600000381469727,-0.018691570737231822,27739.7109375,0.00437711037734978,19885.76953125,0.0008057352385657524,0.009999999776482582,-0.33333333333333337,0.0,0.019125591525410046,,-0.0022222371855050715
2015-04-17,568.87,572.76,568.32,568.32,104793290,2081.179931640625,-0.011311245518606405,4931.81005859375,-0.015172357442320816,1202.9000244140625,0.004090170629434509,55.7400016784668,-0.017104521630497582,97.5199966430664,0.0010264676247240256,13.890000343322754,0.10238094625379324,27653.119140625,-0.003121582523700317,19652.880859375,-0.011711323090063064,0.013000000268220901,0.30000005587935563,0.0,0.0026809360795769788,,0.015590400704426521
2015-04-20,568.52,568.83,562.66,565.04,65083490,2100.39990234375,0.009235131672624686,4994.60009765625,0.01273164179408881,1193.5,-0.007814468553728138,56.380001068115234,0.011481868862154743,97.94000244140625,0.004306868465932201,13.300000190734863,-0.04247661180739404,27094.9296875,-0.020185406582397758,19634.490234375,-0.0009357724769001319,0.013000000268220901,0.0,0.0,-0.0026737678788023578,,-0.010965171294652354
2015-04-21,563.78,567.52,562.24,562.24,81797060,2097.2900390625,-0.0014806053255762563,5014.10009765625,0.0039042164775415777,1202.9000244140625,0.007876015428623706,55.2599983215332,-0.019865248764875054,97.9800033569336,0.00040842265193208327,13.25,-0.0037594127832941693,27850.490234375,0.027885680294773785,19909.08984375,0.01398557365621067,0.019999999552965164,0.5384614723321262,0.0,-0.01608584716507422,,0.0
2015-04-22,562.58,565.04,561.53,562.51,89314350,2107.9599609375,0.005087480356207541,5035.169921875,0.004202114797947187,1186.9000244140625,-0.013301188523787477,56.15999984741211,0.01628667305855136,98.0199966430664,0.0004081780441169691,12.710000038146973,-0.040754714102115286,27933.849609375,0.0029931026096305935,20133.900390625,0.011291854556855885,0.019999999552965164,0.0,0.0,0.008174415988796646,,0.0
2015-04-23,562.85,564.45,557.57,561.25,71098650,2112.929931640625,0.002357715893671175,5056.06005859375,0.004148844436807186,1194.4000244140625,0.00631898209261772,57.7400016784668,0.02813393581459378,97.27999877929688,-0.007549458162747991,12.479999542236328,-0.01809602637453467,27827.69921875,-0.003800063081508598,20187.650390625,0.002669626796456548,0.019999999552965164,0.0,0.0,0.0,,-0.013303670787375932
2015-04-24,563.17,567.36,561.56,565.77,54121630,2117.68994140625,0.002252800575326619,5092.080078125,0.0071241280985234745,1175.199951171875,-0.016075077737549903,57.150001525878906,-0.010218221950761053,96.91999816894531,-0.0037006642153472047,12.289999961853027,-0.015224325909650949,28060.98046875,0.008383059201776177,20020.0390625,-0.008302666475878628,0.014999999664723873,-0.25,0.0,0.005405230672594019,,0.0
2015-04-27,567.77,568.47,562.4,562.4,53676760,2108.919921875,-0.004141314249916261,5060.25,-0.006250898971863816,1203.300048828125,0.023910907780611668,56.9900016784668,-0.0027996472990409194,96.7699966430664,-0.0015476839528766329,13.119999885559082,0.06753457496194426,28433.58984375,0.013278558652465966,19983.3203125,-0.0018340998179557921,0.013000000268220901,-0.13333329608042954,0.0,-0.02688155005824333,,-0.011236030485740622
2015-05-04,560.62,563.36,545.08,545.08,111153790,2114.489990234375,0.002940748690645867,5016.93017578125,0.002305522396315096,1186.800048828125,0.010472583080566089,58.93000030517578,-0.0037193781069789766,95.4800033569336,0.0018887754397869383,12.850000381469727,0.011811068854911122,28123.8203125,-0.0003262960757829392,19983.3203125,-0.0018340998179557921,0.003000000026077032,0.0,0.0,-0.016574525226059178,,-0.01590900493791958
2015-05-05,544.8,552.65,539.04,552.65,100089470,2089.4599609375,-0.011837383677612334,4939.330078125,-0.015467645539668284,1193.199951171875,0.005392570003741826,60.400001525878906,0.02494487040710247,95.12999725341797,-0.0036657529452234217,14.3100004196167,0.11361867663851255,27755.5390625,-0.013094993706680436,19983.3203125,-0.0018340998179557921,0.00800000037997961,1.6666667701469517,0.0,0.04494357308959307,,0.02078516158308097
2015-05-06,553.3,555.51,548.17,549.3,80300720,2080.14990234375,-0.004455724813014705,4919.64013671875,-0.0039863586953727825,1190.300048828125,-0.0024303574106769865,60.93000030517578,0.00877481400509228,94.12999725341797,-0.010511931345231651,15.149999618530273,0.05870015194144029,27640.91015625,-0.004129947034783865,19983.3203125,-0.0018340998179557921,0.009999999776482582,0.24999991268851285,0.0,-0.002688027786541758,,-0.01583701800369497
2015-05-07,548.51,554.22,547.53,552.98,65236660,2088.0,0.0037738134388320965,4945.5400390625,0.005264592861262463,1182.4000244140625,-0.006637002511963419,58.939998626708984,-0.03266045738551804,94.62000274658203,0.005205625278463133,15.130000114440918,-0.0013200993130648708,27289.970703125,-0.01269637834431614,19291.990234375,-0.01226936074746543,0.004999999888241291,-0.5,0.0,0.013477291497888455,,0.006896499625423713
2015-05-08,551.57,556.39,550.93,554.51,70875790,2116.10009765625,0.013457901176364917,5003.5498046875,0.011729713068099334,1189.0999755859375,0.005666399723896376,59.38999938964844,0.007634896054027562,94.79000091552734,0.0017966409216940704,12.859999656677246,-0.15003307604717442,27577.33984375,0.010530210667910156,19379.189453125,0.004519970085544944,0.003000000026077032,-0.3999999813735481,0.0,0.02925511221283128,,-0.005875488288338837
2015-05-11,554.51,556.2,550.57,551.67,88473680,2105.330078125,-0.005089560528435566,4993.56982421875,-0.0019945800198492014,1183.199951171875,-0.0049617563999656555,59.25,-0.0023572889558378662,95.01000213623047,0.002320932783819396,13.850000381469727,0.076982951105947,27718.19921875,0.0051077941454140685,19620.91015625,0.012473210177839533,0.004999999888241291,0.6666666149265241,0.0,0.005167902927114554,,-0.017730347003179325
2015-05-12,551.98,552.56,542.7,544.41,72362280,2099.1201171875,-0.0029496376848567873,4976.18994140625,-0.0034804525468349334,1192.5999755859375,0.007944578094980947,60.75,0.025316455696202445,94.52999877929688,-0.005052134997800994,13.859999656677246,0.0007219693091775614,27407.1796875,-0.011220769747538717,19624.83984375,0.00020028059191479208,0.013000000268220901,1.6000001117587113,0.0,-0.007711888926148713,,-0.028881017718514923
2015-05-13,545.5,546.99,538.76,542.82,76185760,2098.47998046875,-0.00030495478248648844,4981.68994140625,0.0011052632766759274,1218.4000244140625,0.021633447389137528,60.5,-0.004115226337448541,93.62000274658203,-0.009626531730307586,13.760000228881836,-0.007214966109124976,27249.279296875,-0.005761278337479414,19764.720703125,0.007127745270214092,0.009999999776482582,-0.23076926383393692,0.0,-0.012953337845200141,,-0.02230485028413043
2015-05-14,542.53,545.0,540.72,543.69,64983330,2121.10009765625,0.010779286625573148,5050.7998046875,0.0138727749205807,1225.4000244140625,0.005745239543446523,59.880001068115234,-0.010247916229500276,93.36000061035156,-0.0027772070989386943,12.739999771118164,-0.07412793901141956,27286.55078125,0.001367797069747656,19570.240234375,-0.009839778242818786,0.009999999776482582,0.0,0.0,0.005249173411866703,,0.019011457192640968
2015-05-15,543.61,545.48,537.44,537.44,72939360,2122.72998046875,0.0007684139066803652,5048.2900390625,-0.0004969045937379679,1225.5,8.158608123531863e-05,59.689998626708984,-0.003173053407098614,93.13999938964844,-0.0023564826399404826,12.380000114440918,-0.02825743038813644,27822.279296875,0.01963342746834562,19732.919921875,0.008312605545549356,0.009999999776482582,0.0,0.0,0.002610937901061039,,-0.026119491493785008
2015-05-18,535.82,536.71,528.9,528.95,101571460,2129.199951171875,0.003047948049283322,5078.43994140625,0.005972299949182247,1227.800048828125,0.0018768248291514134,59.43000030517578,-0.004355810479393485,94.19000244140625,0.011273384782462426,12.729999542236328,0.028271359011309283,27591.25,-0.008303751623288114,19890.26953125,0.007973964826187174,0.00800000037997961,-0.19999994412064426,0.0,0.00520850139287754,,-0.049808436016337554
2015-05-19,530.0,537.19,530.0,536.82,83713920,2127.830078125,-0.0006433745436266181,5070.02978515625,-0.0016560511391360277,1206.9000244140625,-0.01702233554560495,57.2599983215332,-0.03651357853776738,95.2699966430664,0.01146612351275822,12.850000381469727,0.009426617717876118,27693.5390625,0.0037073007747021602,20026.380859375,0.00684311129676507,0.009999999776482582,0.24999991268851285,0.0,0.01295322638603924,,0.00806456016935786
2015-05-20,536.35,550.33,536.07,550.1,123636990,2125.85009765625,-0.0009305162517933008,5071.740234375,0.0003373647278677172,1208.9000244140625,0.001657138088940746,58.97999954223633,0.030038443435586037,95.44999694824219,0.0018893703318807464,12.880000114440918,0.002334609500436402,27585.05078125,-0.0039174581842053025,20196.560546875,0.008497775444050504,0.013000000268220901,0.30000005587935563,0.0,0.012787805958796028,,0.0680000919837489
2015-05-21,550.99,554.0,547.95,552.56,103114440,2130.820068359375,0.0023378744854138933,5090.7900390625,0.003756068687900349,1204.4000244140625,-0.0037223921822493455,60.720001220703125,0.02950155462820514,95.26000213623047,-0.001990516690270283,12.109999656677246,-0.05978264370513131,27523.720703125,-0.0022233085090670457,20202.869140625,0.0003123598067777955,0.013000000268220901,0.0,0.0,0.010100900359048426,,0.0
2015-05-22,553.41,561.82,550.81,561.82,112920050,2126.06005859375,-0.002233886303356414,5089.35986328125,-0.0002809339552949375,1204.300048828125,-8.300862164645206e-05,59.720001220703125,-0.01646903787707832,96.01000213623047,0.007873188989933277,12.130000114440918,0.0016515655103792604,27992.830078125,0.017043821220970923,20264.41015625,0.00304615226662297,0.009999999776482582,-0.23076926383393692,0.0,0.05500005377905404,,0.007490573119939725
2015-05-25,560.8,563.84,558.66,563.0,106078240,2126.06005859375,-0.002233886303356414,5089.35986328125,-0.0002809339552949375,1204.300048828125,-8.300862164645206e-05,59.720001220703125,-0.01646903787707832,96.01000213623047,0.007873188989933277,12.130000114440918,0.0016515655103792604,27992.830078125,0.017043821220970923,20413.76953125,0.00737052664490867,0.009999999776482582,-0.23076926383393692,0.0,-0.004739285275897287,,-0.007434881595708931
2015-05-26,563.31,570.29,562.58,567.2,133053010,2104.199951171875,-0.010281980197837881,5032.75,-0.01112317949643904,1187.199951171875,-0.014199200334575779,58.029998779296875,-0.028298767696950056,97.30000305175781,0.013436109643002903,14.0600004196167,0.15910966916464342,28249.859375,0.009181968959824927,20437.48046875,0.001161516860651357,0.009999999776482582,0.0,0.0,0.023809470152423184,,0.018726536317996256
2015-05-27,564.64,569.63,563.28,566.48,111368810,2123.47998046875,0.009162641262365545,5106.58984375,0.01467186801450504,1185.9000244140625,-0.0010949518289057325,57.5099983215332,-0.008960890379153152,97.37000274658203,0.0007194213014256601,13.270000457763672,-0.056187762324018786,28081.2109375,-0.005969885912042727,20472.580078125,0.0017174137207700557,0.013000000268220901,0.30000005587935563,0.0,-0.002325656319543845,,-0.014705859937813481
2015-05-28,566.13,576.92,564.73,572.97,145617460,2120.7900390625,-0.0012667608976734135,5097.97998046875,-0.001686029923039123,1188.0999755859375,0.001855089911952712,57.68000030517578,0.0029560422292504995,96.97000122070312,-0.004108057046274927,13.3100004196167,0.0030143150318902023,27454.310546875,-0.022324549750375233,20551.4609375,0.0038530004070802537,0.003000000026077032,-0.7692307719861614,0.0,0.004662155209814056,,0.0
2015-05-29,572.73,577.03,568.7,569.56,129559300,2107.389892578125,-0.0063184691730722164,5070.02978515625,-0.005482602014833748,1189.4000244140625,0.001094225111387459,60.29999923706055,0.04542300482008943,96.91000366210938,-0.0006187228817002843,13.84000015258789,0.0398196631301424,27424.189453125,-0.0010971353186440824,20563.150390625,0.0005687893994761328,0.003000000026077032,0.0,0.0,0.004640320739736081,,-0.007462623456605533
2015-06-01,571.15,579.58,570.14,574.98,112680510,2111.72998046875,0.002059461282371222,5082.93017578125,0.0025444407965351523,1188.300048828125,-0.0009248155064394137,60.20000076293945,-0.001658349508894097,97.38999938964844,0.004953004946864237,13.970000267028809,0.009393071749107529,27597.16015625,0.006307231191669427,20569.869140625,0.0003267373856810085,0.00800000037997961,1.6666667701469517,0.0,0.055427247601628205,,-0.007518732929327809
2015-06-02,575.7,581.24,570.31,570.31,120805280,2109.60009765625,-0.0010085961899480855,5076.52001953125,-0.0012611143628418198,1194.0999755859375,0.004880860489345551,61.2599983215332,0.017607932643853186,95.83999633789062,-0.015915423159172604,14.239999771118164,0.019327093695666653,27466.720703125,-0.004726553470954076,20543.189453125,-0.001297027575508869,0.009999999776482582,0.24999991268851285,0.0,0.004376414377255999,,-0.003788055658098033
2015-06-03,570.55,573.91,567.81,567.9,120677080,2114.070068359375,0.0021188711112078984,5099.22998046875,0.0044735292779554126,1184.699951171875,-0.007872058124320791,59.63999938964844,-0.026444645384773535,95.47000122070312,-0.0038605502016407778,13.65999984741211,-0.04073033237559609,27657.470703125,0.006944767890631365,20473.509765625,-0.003391863160245534,0.009999999776482582,0.0,0.0,-0.030501132617210436,,-0.026615955995636598
2015-06-04,568.01,573.5,567.89,568.99,102465870,2095.840087890625,-0.008623167576889856,5059.1201171875,-0.00786586669651701,1174.9000244140625,-0.008272074923375006,58.0,-0.02749831332045738,95.45999908447266,-0.00010476732065134442,14.710000038146973,0.07686677909691086,27551.890625,-0.0038174162510482557,20488.189453125,0.0007170088405969999,0.004999999888241291,-0.5,0.0,0.0,,0.00390632507024824
2015-06-05,568.99,579.01,568.37,578.07,141129610,2092.830078125,-0.0014361829335245435,5068.4599609375,0.001846139947986103,1167.800048828125,-0.00604304658983934,59.130001068115234,0.019482777036469612,96.30999755859375,0.008904237191212694,14.210000038146973,-0.03399048257670745,27260.16015625,-0.010588401090896093,20460.900390625,-0.0013319411440642082,0.009999999776482582,1.0,0.0,0.01348309674901893,,-0.015564177645061128
2015-06-08,580.74,585.51,579.45,579.83,181609700,2079.280029296875,-0.006474509789282434,5021.6298828125,-0.009239508348870884,1173.199951171875,0.004623995648200818,58.13999938964844,-0.016742798251032642,95.30000305175781,-0.010486912391639014,15.289999961853027,0.07600280934600834,27316.279296875,0.0020586504372437364,20457.189453125,-0.0001813672628845353,0.009999999776482582,0.0,0.0,0.004434732787507389,,0.027667966917561904
2015-06-09,578.68,582.13,573.73,574.47,146632640,2080.14990234375,0.00041835300422188304,5013.8701171875,-0.0015452683304197912,1177.300048828125,0.003494798693227441,60.13999938964844,0.034399725163328565,95.16999816894531,-0.0013641645188814389,14.470000267028809,-0.05362980358862224,26989.51953125,-0.011962089055897906,20096.30078125,-0.01764116584548081,0.013000000268220901,0.30000005587935563,0.0,-0.024282580414037414,,0.038461530284217504
2015-06-10,576.06,576.62,569.59,574.1,123193810,2105.199951171875,0.012042424827124476,5076.68994140625,0.01252920852564654,1186.0999755859375,0.007474667793118561,61.43000030517578,0.021449965557355677,94.6500015258789,-0.005463871525386743,13.220000267028809,-0.08638562383777126,26687.640625,-0.011185041878958524,20046.359375,-0.0024851044375587827,0.013000000268220901,0.0,0.0,-0.020362060980474217,,0.04814814852728877
2015-06-11,577.32,582.68,575.25,581.05,158674570,2108.860107421875,0.0017386264178671507,5082.509765625,0.0011463816553543005,1179.9000244140625,-0.0052271741838728625,60.77000045776367,-0.010743933650224968,94.9800033569336,0.0034865486078672348,12.850000381469727,-0.027987887903593744,26907.849609375,0.008251347036227541,20382.970703125,0.016791643900427644,0.00800000037997961,-0.38461536808303154,0.0,0.009237973961103041,,0.01766779206657043
2015-06-12,582.54,585.01,578.8,582.73,154356240,2094.110107421875,-0.0069942998817651425,5051.10009765625,-0.006179952310408909,1178.800048828125,-0.0009322616858862265,59.959999084472656,-0.013328967700995564,94.97000122070312,-0.0001053078108754768,13.779999732971191,0.07237348824071366,27280.5390625,0.013850584812067357,20407.080078125,0.0011828194894232258,0.004999999888241291,-0.3750000436557436,0.0,-0.0022884029637003644,,-0.006944481766092858
2015-06-15,583.51,586.67,581.35,586.48,146447610,2084.429931640625,-0.004622572493653387,5029.97021484375,-0.004183223932209268,1185.300048828125,0.005514081889003819,59.52000045776367,-0.00733820269224994,94.80999755859375,-0.001684781089320353,15.390000343322754,0.11683604075109955,26861.810546875,-0.015348982462028649,20387.7890625,-0.0009453099390578368,0.003000000026077032,-0.3999999813735481,0.0,0.03899089584843507,,0.0034964740986940246
2015-06-16,587.76,589.33,580.35,580.35,152124380,2096.2900390625,0.0056898566086796,5055.5498046875,0.005085435648955361,1180.5,-0.004049648722170174,59.970001220703125,0.00756049663102365,95.0,0.002004033818151063,14.8100004196167,-0.03768680381853917,26566.69921875,-0.01098627836757382,20257.939453125,-0.006368989250229107,0.00800000037997961,1.6666667701469517,0.0,-0.017660136188961895,,0.006968775337072408
2015-06-17,578.53,584.04,575.88,578.87,118202310,2100.43994140625,0.0019796413026920145,5064.8798828125,0.0018455120581244433,1176.4000244140625,-0.003473083935567556,59.91999816894531,-0.0008338010795395645,94.30000305175781,-0.007368388928865155,14.5,-0.020931830576188637,26753.7890625,0.007042269053054051,20219.26953125,-0.001908877354702243,0.003000000026077032,-0.6250000145519146,0.0,-0.0022472633593686453,,-0.017301082075559804
2015-06-18,578.73,583.02,578.47,580.35,90021550,2121.239990234375,0.009902710578908236,5132.9501953125,0.013439669661465148,1201.5,0.02133625898081659,60.45000076293945,0.008845170397031588,94.04000091552734,-0.002757180570691631,13.1899995803833,-0.09034485652528956,26694.66015625,-0.002210113345510356,19990.8203125,-0.0112985891204882,0.003000000026077032,0.0,0.0,0.01126152773405198,,-0.003521096947244007
2015-06-19,584.08,588.48,582.47,585.15,184477640,2109.989990234375,-0.0053035017498218595,5117.0,-0.003107412833864287,1201.5,0.0,59.61000061035156,-0.013895783986538457,94.08999633789062,0.0005316399604056166,13.960000038146973,0.058377595319172526,26760.529296875,0.0024675024982319105,20174.240234375,0.009175207370570426,0.003000000026077032,0.0,0.0,0.03563454284510237,,-0.02826860403825482
2015-06-22,589.19,594.08,588.01,594.08,145223130,2122.85009765625,0.006094866554531064,5153.97021484375,0.007224978472493593,1183.699951171875,-0.014814855454119868,59.68000030517578,0.0011742944825949841,94.33000183105469,0.0025508077639004867,12.739999771118164,-0.08739256903259651,27080.849609375,0.011969879554564855,20428.189453125,0.01258779591200132,0.003000000026077032,0.0,0.0,0.023656027990827555,,0.010909099315107085
